MKOA WA SIMIYU,,,,,,,,Scope of works,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,Medium Voltage Line (Km),,Distribution Transformer (kVA),,,LV (km),,,Customers,,
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,341,Madukani,,-,,1,,2.0,3.0,5.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,342,Mwabayanda,,2.5,1,,,2.0,3.0,5.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,343,Maleli,,0.8,1,,,2.0,2.0,4.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,344,Isabilo,,0.5,,,,1.0,1.0,2.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,345,Mwabasimbe,,2.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,346,Mwaidi,,1.1,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,347,Songambele,,2.8,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,348,Mwabaluhi,,1.1,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,349,Mwamakoye,,1.7,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Lingeka,Masanga,350,Mwabadimi,,0.0,1,,,1.0,1.0,2.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Kisesa,351,Mwabugulula,,0.5,1,,,2.0,2.0,4.0,35,5,40
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Kisesa,352,Songambele,,1.8,1,,,1.0,3.0,4.0,34,3,37
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Kisesa,353,Mwabasimbe,,2.6,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Kisesa,354,Iyogelo,,1.6,1,,,1.5,2.5,4.0,30,3,33
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Kisesa,355,Mwangimu,,0.0,1,,,1.0,3.0,4.0,27,4,31
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Ngugunu,356,Mwabagalu,,1.8,1,,,1.0,3.0,4.0,40,3,43
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwandu Kisesa,357,Mwababili,,1.0,1,,,2.0,2.0,4.0,27,3,30
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwandu Kisesa,358,Idoselo,,2.9,1,,,2.0,2.0,4.0,30,4,34
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwandu Kisesa,359,Sengelema,,3.0,1,,,2.0,2.0,4.0,33,3,36
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwandu Kisesa,360,Mwanzezele,,0.7,1,,,1.0,3.0,4.0,35,5,40
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwaukoli,361,Mwamigagani,,0.7,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwaukoli,362,Mwagala,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwaukoli,363,Nangale,,1.5,,1,,2.0,3.0,5.0,45,3,48
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwaukoli,364,Malwilo,,0.0,1,,,1.0,3.0,4.0,33,4,37
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwaukoli,365,Chungu ,,2.5,1,,,1.0,3.0,4.0,28,3,31
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwaukoli,366,Bulyanjemu,,0.0,1,,,2.0,2.0,4.0,35,4,39
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwaukoli,367,Mwabugulula,,0.0,,1,,2.0,3.0,5.0,33,3,36
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Mwaukoli,368,Ng'oladi,,1.2,1,,,1.0,3.0,4.0,32,3,35
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Ntobo,369,Mwabasimbe,,0.8,1,,,1.0,3.0,4.0,37,3,40
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Ntobo,370,Njia panda,,0.0,1,,,2.0,2.0,4.0,30,3,33
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Ntobo,371,Ngeme,,1.9,1,,,2.0,2.0,4.0,35,4,39
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Ntobo,372,Gimbagu,,0.0,,1,,2.0,3.0,5.0,36,4,40
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Ntobo,373,Ng'wazula,,0.9,1,,,2.0,3.0,5.0,30,3,33
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Ntobo,374,Bombani,,1.2,1,,,1.0,2.0,3.0,35,3,38
Simiyu,Meatu,Meatu DC,Kisesa,Kisesa,Ntobo,375,Mdala,,0.6,1,,,1.0,3.0,4.0,35,4,39
JUMLA NDOGO,,,,,,480,,0.0,650.8,468,46,1,698.5,"1,099.5","1,798.0","22,503","1,694","24,197"
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Bumera,1,Tala,,0.0,,1,,1.0,1.0,2.0,92,1,93
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Bumera,2,Mwakinandago,,0.0,,,,0.0,2.0,2.0,125,1,126
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Bumera,3,Mwakasanda,,2.0,1,,,2.0,2.0,4.0,149,1,150
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Bulolambeshi,4,Mwachonza,,0.0,1,,,2.5,1.5,4.0,48,1,49
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Bulolambeshi,5,Jisesa,,0.0,1,,,1.5,1.5,3.0,91,1,92
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Bulolambeshi,6,Ngugunu,,0.0,1,,,1.5,1.5,3.0,82,1,83
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Bulolambeshi,7,Gandagi,,2.8,1,,,2.0,1.5,3.5,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Mwazimbi,8,Mwanhale,,0.0,1,,,1.5,1.5,3.0,47,1,48
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Mwazimbi,9,Mwaumisisi,,0.0,,1,,1.0,1.0,2.0,47,1,48
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Mwazimbi,10,Mwababuli,,0.0,,,,0.0,3.0,3.0,51,1,52
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Mwazimbi,11,Mwabayanda,,0.5,1,,,2.0,1.5,3.5,55,1,56
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Mwandulu,12,Ziba,,1.2,1,,,1.5,1.5,3.0,64,1,65
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Mwandulu,13,Mwatega,,1.5,,1,,1.0,1.0,2.0,55,1,56
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Mwandulu,14,Songoi,,,1,,,0.0,2.0,2.0,61,1,62
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Mwandulu,15,Mwayai,,2.5,1,,,2.5,1.5,4.0,77,1,78
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Mwandulu,16,Ngato,,0.0,,1,,1.0,1.0,2.0,69,1,70
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Mwandulu,17,Nsasanda,,0.0,1,,,0.0,3.0,3.0,57,1,58
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Habiya,18,Nindilindi,,0.0,1,,,2.0,2.0,4.0,46,1,47
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Habiya,19,Mbalagane,,0.0,,1,,1.5,1.5,3.0,79,1,80
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Habiya,20,Bumala,,1.7,1,,,2.5,1.5,4.0,126,2,128
Simiyu,Itilima,Itilima DC,Itilima,Bumera,Habiya,21,Mwandinga,,4.5,1,,,2.0,1.5,3.5,75,1,76
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Ikindilo,22,Ng'hune,,0.0,,1,,0.0,3.5,3.5,104,1,105
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Ikindilo,23,Mwamaswa,,0.9,1,,,2.0,1.5,3.5,230,2,232
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Ikindilo,24,Mwabalatulu,,2.1,1,,,1.5,1.5,3.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Ntenga,25,Igada,,0.0,1,,,2.0,1.5,3.5,58,1,59
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Ntenga,26,Mwamile,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Ntenga,27,Mwakilunguja,,0.0,1,,,2.0,2.0,4.0,49,2,51
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Mwamungesha,28,Songe,,1.6,1,,,1.5,1.5,3.0,119,1,120
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Mwamungesha,29,Milinje,,2.0,1,,,2.0,1.5,3.5,97,1,98
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Mwabuki,30,Nyambono,,1.8,1,,,2.0,1.5,3.5,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Mwabuki,31,Bubale,,2.6,1,,,1.5,1.5,3.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Mwabuki,32,Mwalubuduki,,0.0,,1,,0.0,3.0,3.0,36,1,37
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Nyang'ombe,33,Mwamashunula,,0.8,1,,,1.5,1.5,3.0,61,1,62
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Nyang'ombe,34,Nyangogo,,3.2,,1,,2.5,1.5,4.0,77,1,78
Simiyu,Itilima,Itilima DC,Itilima,Ikindilo,Nyang'ombe,35,Nyambizi,,2.5,,,,1.5,1.5,3.0,69,1,70
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mwamtani,36,Jabutwa,,5.6,1,,,2.5,1.5,4.0,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mwamtani,37,Mwakalegi,,2.0,,1,,2.0,2.0,4.0,49,1,50
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mwamtani,38,Mwabadimu,,0.0,,1,,2.0,1.5,3.5,52,1,53
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mwamtani,39,Busulwa,,4.2,1,,,0.0,2.5,2.5,62,1,63
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Manasubi,40,Itabalyambiti,,6.0,,1,,1.5,1.5,3.0,69,1,70
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Manasubi,41,Mwamahonya,,2.5,1,,,2.5,1.5,4.0,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Manasubi,42,Ligembe,,1.5,1,,,2.0,2.0,4.0,49,1,50
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Manasubi,43,Mwandoya,,1.8,1,,,0.0,3.0,3.0,84,2,86
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mbogo,44,Mwalume,,0.0,1,,,0.0,3.0,3.0,70,1,71
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mbogo,45,Nyasosi,,2.0,1,,,2.0,1.5,3.5,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mbogo,46,Nyashimba,,4.4,1,,,1.5,1.5,3.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mbogo,47,Nselya,,,,1,,1.0,1.0,2.0,118,2,120
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mbogo,48,Baselema,,2.0,,,,0.0,3.0,3.0,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mwamakili,49,Mwamakili,,5.6,1,,,2.5,1.5,4.0,70,1,71
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mwamakili,50,Mwaningile,,2.3,1,,,2.0,1.5,3.5,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Mwamtani,Mwamakili,51,Selya,,3.2,,1,,1.5,1.5,3.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Mwaswale,52,Mwaswale B,,1.2,1,,,0.0,2.0,2.0,49,1,50
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Mwaswale,53,Zemazema A,,0.0,,1,,1.5,1.5,3.0,72,2,74
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Mwaswale,54,Zemazema B,,0.0,1,,,0.0,2.0,2.0,84,2,86
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Mwaswale,55,Songambele,,0.0,1,,,2.0,1.5,3.5,52,1,53
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Mwaswale,56,Ng'hulu,,0.8,1,,,2.0,2.0,4.0,62,1,63
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Nding'ho,57,Nding'ho B,,1.0,1,,,0.0,2.0,2.0,70,1,71
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Nding'ho,58,Songambele,,0.5,1,,,2.0,1.5,3.5,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Nding'ho,59,Ikungulipu,,3.5,,1,,1.5,1.5,3.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Nding'ho,60,Malula,,0.0,1,,,0.0,2.0,2.0,118,2,120
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Ng'walali,61,Chunguchantemi,,2.0,,1,,1.0,1.0,2.0,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Ng'walali,62,Samu,,1.0,1,,,2.5,1.5,4.0,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Mwamalizi,63,Mwamtubi,,0.0,,1,,1.5,1.5,3.0,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Mwamalizi,64,Mwamalizi B,,2.3,1,,,0.0,2.0,2.0,70,1,71
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Mwamalizi,65,Mwamanumbu,,1.2,1,,,2.0,1.5,3.5,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Mwamalizi,66,Mwamalizi C,,1.7,,1,,1.5,1.5,3.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Mwamalizi,67,Bugila,,2.4,1,,,0.0,2.0,2.0,118,2,120
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Lung'wa,68,Lung'wa,,1.2,1,,,0.0,2.0,2.0,118,2,120
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Lung'wa,69,Mandeke,,1.7,1,,,2.0,1.5,3.5,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Lung'wa,70,Mwadai,,2.4,,1,,1.0,1.0,2.0,70,1,71
Simiyu,Itilima,Itilima DC,Itilima,Mwaswale,Lung'wa,71,Ng'wabadimu,,0.8,1,,,0.0,3.0,3.0,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Nkuyu,72,Sagenge,,0.5,1,,,0.0,1.5,1.5,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Nkuyu,73,Mwamhale,,2.8,1,,,0.0,3.0,3.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Nkuyu,74,Buchibamatu,,1.9,,1,,1.0,1.0,2.0,118,2,120
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Nkuyu,75,Ng'wagitwino,,0.0,1,,,0.0,2.0,2.0,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Nyantugutu,76,Nyantugutu B,,0.8,1,,,0.0,2.0,2.0,70,1,71
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Nyantugutu,77,Mwamahonya A,,2.5,,1,,1.0,1.0,2.0,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Nyantugutu,78,Mwamahonya B,,,1,,,0.0,2.0,2.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Nyantugutu,79,Mwaikilisa,,1.0,1,,,2.0,2.0,4.0,118,2,120
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Nyantugutu,80,Mwamatolo,,1.9,1,,,2.0,1.5,3.5,53,1,54
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Pijulu,81,Pijulu,,0.0,,1,,1.0,1.0,2.0,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Pijulu,82,Muungano,,1.2,1,,,2.0,1.5,3.5,72,2,74
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Pijulu,83,Mwang'wang'wa,,1.4,,1,,1.0,1.0,2.0,84,2,86
Simiyu,Itilima,Itilima DC,Itilima,Nkuyu,Pijulu,84,Mondo,,1.9,1,,,0.0,2.0,2.0,52,1,53
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Sagata,85,Nyawa,,0.9,1,,,2.5,1.5,4.0,79,1,80
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Sagata,86,Sagata,,0.0,1,,,2.0,2.0,4.0,49,1,50
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Sagata,87,Mashike,,1.1,1,,,0.0,3.0,3.0,70,1,71
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Sagata,88,Mwandamo,,4.0,1,,,2.0,1.5,3.5,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Sagata,89,Ipilili A,,3.5,,1,,1.0,1.0,2.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Sagata,90,Ipilili B,,1.3,1,,,0.0,3.0,3.0,118,2,120
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Gaswa,91,Mwakidimu,,0.0,1,,,2.0,2.0,4.0,121,2,123
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Gaswa,92,Mwandiga,,3.2,1,,,2.5,1.5,4.0,69,1,70
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Gaswa,93,Igwata,,1.4,1,,,2.0,1.5,3.5,158,2,160
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Laini A,94,Mang'ada,,0.0,1,,,2.0,1.5,3.5,85,2,87
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Laini A,95,Jabutwa,,2.7,1,,,2.0,1.5,3.5,84,2,86
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Laini A,96,Mwajibebe,,1.9,,1,,0.0,3.5,3.5,62,1,63
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Laini B,97,Sengerema,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Laini B,98,Mwakibuga,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Laini B,99,Mhuli,,0.0,1,,,2.0,2.0,4.0,115,2,117
Simiyu,Itilima,Itilima DC,Itilima,Sagata,Laini B,100,Mwang'heleja,,2.2,1,,,2.0,1.5,3.5,86,1,87
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwalushu,101,Mwalushu C,,0.5,,1,,0.0,3.5,3.5,76,1,77
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwalushu,102,Memea A,,0.9,1,,,2.0,2.0,4.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwalushu,103,Memea B,,2.6,1,,,2.0,1.5,3.5,108,2,110
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamigagani,104,Mwamigagani A,,1.0,,,,2.0,1.5,3.5,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamigagani,105,Mwamigagani B,,0.0,,1,,2.0,2.0,4.0,71,1,72
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamigagani,106,Mwamigagani C,,0.0,,1,,0.0,3.5,3.5,96,1,97
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamigagani,107,Mitobo A,,0.0,1,,,2.0,2.0,4.0,64,1,65
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamigagani,108,Mitobo B,,1.6,1,,,2.0,1.5,3.5,72,1,73
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamigagani,109,Mitobo C,,1.5,1,,,1.5,1.5,3.0,90,2,92
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamigagani,110,Hunu,,2.1,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamanyangu,111,Mikuyuni B,,0.0,,1,,0.0,3.5,3.5,25,1,26
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamanyangu,112,Mwamanyangu C,,0.0,,1,,0.0,3.0,3.0,32,1,33
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamanyangu,113,Mwabayanda A,,2.3,1,,,1.5,1.5,3.0,45,1,46
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwamanyangu,114,Mwabayanda B,,1.3,,1,,0.0,3.5,3.5,34,1,35
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwanunui,115,Kasololo,,3.0,1,,,2.5,1.5,4.0,21,1,22
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwanunui,116,Miembeni B,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwanunui,117,Mikuyuni A,,0.0,,1,,0.0,3.5,3.5,46,1,47
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Mwanunui,118,Ng'wipele,,1.6,1,,,2.0,1.5,3.5,69,1,70
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Ng'homango,119,Ng'homango A,,1.4,,1,,1.0,1.0,2.0,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Ng'homango,120,Ng'homango B,,2.7,,,,0.0,2.0,2.0,161,3,164
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Ng'homango,121,Ng'wasubi B,,1.4,1,,,0.0,2.0,2.0,69,1,70
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Ng'homango,122,Malula A,,0.0,1,,,2.0,2.0,4.0,110,2,112
Simiyu,Itilima,Itilima DC,Itilima,Mwalushu,Ng'homango,123,Ng'homango C,,0.0,1,,,2.5,1.5,4.0,140,2,142
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Mwamapalala,124,Mwamapalala C,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Mwamapalala,125,Jisesa A,,0.0,,1,,0.0,3.5,3.5,37,1,38
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Mwamapalala,126,Jisesa B,,0.0,1,,,2.0,2.0,4.0,59,1,60
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Mwamapalala,127,Ipandamakila,,1.3,1,,,2.0,1.5,3.5,44,1,45
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Mwamapalala,128,Mwanzugusengi,,1.4,1,,,2.0,2.0,4.0,63,1,64
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Nkololo Itilima,129,Mwakonya A,,0.0,1,,,2.0,2.0,4.0,55,1,56
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Nkololo Itilima,130,Mwakonya B,,0.0,,1,,0.0,3.5,3.5,57,1,58
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Nkololo Itilima,131,Bujingwa ,,0.8,1,,,2.5,1.5,4.0,42,1,43
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Nkololo Itilima,132,Manunuda A,,1.3,1,,,2.0,1.5,3.5,41,1,42
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Nkololo Itilima,133,Manunuda B,,0.4,1,,,2.0,1.5,3.5,45,1,46
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,134,Kilimanjaro,,0.5,,1,,1.0,1.0,2.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,135,Hanihani,,0.0,1,,,0.0,2.0,2.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,136,Madakoanduru,,0.8,1,,,2.0,1.5,3.5,50,2,52
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,137,Njiapanda,,0.0,,1,,1.0,1.0,2.0,105,2,107
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,138,Ng'wandu,,1.2,1,,,0.0,3.0,3.0,95,1,96
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,139,Nkonze ,,0.5,,1,,1.0,1.0,2.0,88,2,90
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,140,Linzi,,"0,8",,,,0.0,3.0,3.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,141,Jiji,,0.3,1,,,2.0,2.0,4.0,49,1,50
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,142,Maganzo,,4.4,1,,,2.0,1.5,3.5,72,2,74
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,143,Minzimalulu,,,,1,,1.0,1.0,2.0,84,2,86
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Ngeme,144,Mbalandwa,,1.2,1,,,0.0,3.0,3.0,52,1,53
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Mwamunhu,145,Mamunhu C,,0.0,,,,0.0,2.0,2.0,49,1,50
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Mwamunhu,146,Mondo,,0.0,1,,,2.0,1.5,3.5,72,2,74
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Mwamunhu,147,Humu,,2.1,1,,,2.0,2.0,4.0,84,2,86
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Mwamunhu,148,Mwaumalangwa,,0.9,,1,,1.0,1.0,2.0,52,1,53
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Mwamunhu,149,Kasololo,,1.4,1,,,0.0,2.0,2.0,62,1,63
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Idoselo,150,Mwanzwilo,,1.0,1,,,2.0,2.0,4.0,74,1,75
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Idoselo,151,Mwasiyabo,,1.5,1,,,2.5,1.5,4.0,74,1,75
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Idoselo,152,Mwabasabi,,0.0,1,,,2.0,2.0,4.0,76,1,77
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Idoselo,153,Idoselo A,,1.7,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Mwampalala,Idoselo,154,Idoselo B,,,,1,,1.0,1.0,2.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Nkoma,155,Ng'wabasimbe,,3.2,1,,,0.0,2.0,2.0,110,2,112
